commentor,content,rating,shop_name,shop_url,shop_rating,shop_n_comments,updated_at
Ngọc Anh Hồ,"Trời ơi ta nói mới ăn có 1 lần à mà xuất sắc lắm luôn. Đồ ăn rất ngon và vừa với khẩu vị của mình, mà nhân viên cũng dễ thương nữa, phục vụ chu đáo lắm. Mấy món mình gọi là best seller của quán luôn á nên ai có ghé thì order thử nha. Sẽ quay lại trong tháng tới 🥰",10,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:17
Krisbot1991,"Nay lần đầu ăn mà trải nghiệm khá tệ:
1/ Không phục vụ đũa. Nhân viên dọn món lên thì bảo khách tự xếp món lại?????? (Đôi khi ko cần nói khách vẫn tự làm, đâu mượn mấy em nhắc???)
2/ Khi vào dựng xe, không thấy anh giữ xe nào, thì vào hỏi bé ngay ở cửa quán, bé bảo không cần thẻ.
3/ Ăn xong (Đồ ăn cũng tạm thôi, không phải là xuất sắc gì) > 1 ông mặc áo “Bee” nói là nhân viên giữ xe, đòi soát giấy tờ xe? Rồi hỏi vào mấy giờ mà không có thẻ???
Tới khúc này máu điên nổi lên, cũng bảo “chú hổ báo” ấy gọi bé phục vụ bên trong ra, nãy có em nào đấy nói không cần thẻ > một em đi ra thản nhiên nói nãy người bảo vệ trước đi đâu đấy, xin lỗi 1 cái “cho có” rồi ngoảnh đít đi vào.
Kết luận: sây goodbye và không bao giờ quay lại.
Bạn nào không muốn có trải nghiệm tệ như mình thì đừng ăn ở đây nhé.",1.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:18
Hee Heo,"Lần đầu tiên mình tới quán 😄😄 có nghe danh đã lâu nhưng chưa tới. Review nhá
+ phục vụ : ai cũng dễ thương 😘
+ view : xinh và ấm cúng. Khá yên tĩnh và thoải mái ngồi. 
+ đồ ăn: 
- Cơm kim chi phô mai : món này khá ngon nhưng nên ăn nóng nha. Nguội thì cơm hơi khô. Bên trong có kimchi và thịt.
- Soup kim chi thịt heo : ko được to như trong hình đâu 😂 nhưng mà ngon nha. Có kimchi, bánh gạo thái lát và thịt heo bên trong. 
- Gà gạo lức sốt kem tương ớt gì đấy : ngonnn lắm. Ướp vừa khẩu vị. Nói chung là ngon. Mình tính gọi món hot của quán mà vì ko thích ăn bánh mì nên gọi món này. Lần sau sẽ thử các món khác 😘❤
- thich nhất là có các đồ ăn kèm theo ko cần goii thêm. À hôm đó kim chi kèm theo ko được chua và hơi mặn nhé.",8.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:19
Ngân Bảo,"Món ăn:
💁 Gà cuộn phomai: Ngonnnnn, phomai phải nói là đầy ụ luôn. 80k là không hề mắc đối với phần này. Sốt chua ngọt rất bắt vị, mình thích sốt nên còn phải xin thêm hihi
💁 Gà nướng gạo lứt chua cay: da gà giòn, thịt gà mềm, mọng nước chứ không hề khô. Có điều sốt hơi ít, mình thích kiểu sốt ngập ngụa giống bên Don Chicken hơn nhưng cũng khá ngon.
Tổng thể món ăn ngon, sẽ quay lại. Đánh giá: 3,5/5*
Không gian: không rộng lắm nhưng vẫn đem lại cảm giác thoải mái.
Nhân viên: thái độ tốt, vui vẻ không gì để chê.

@ltbn_16",8.6,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:19
Pham Bich,Ở đây có gà gạo lứt ngon xỉuu,10,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:20
Mỹ Linh Thái Thị,"Gà đợi hơi lâu một chút khi quán đông nhưng vì siu ngon cũng bỏ qua hết. Không gian ấm cúng, phục vụ tốt, thân thiện chu đáo, mình đi hai người nên khoảng 100k 1 người mà no cả bụng. Nếu đi đông người sẽ được thử nhiều món mà share ra thì còn rẻ hơn nữa. Chắc chắn sẽ quay lại vào tg tới",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:20
Nguyen An,"Mình ăn ở quán lâu rồi. Mấy lần trước thì chỉ bị vụ phục vụ chậm thôi mà nhân viên có báo trước nên thôi coi như kiên nhẫn để ăn quán ngon vậy (nhưng thực sự quán ra món khá lâu so với mặt bằng chung). Nhưng lần gần nhất đi thì chán lắm 😂 Mình đi 4 người, phục vụ mang ra các món ăn kèm + nước nhưng không phục vụ chén dĩa, chờ hoài không thấy tụi mình mới lại gọi thì nhân viên bưng ra 3 phần chén dĩa??? Chờ tiếp một hồi không thấy gì tụi mình ra gọi tiếp thì mới phục vụ thêm một phần chén dĩa còn lại 😂 Nhân viên bưng món ra thì để dĩa đại ở góc bàn, tụi mình phải tự xếp đồ đặt lại giữa bàn. Rồi nhân viên cũng không phục vụ đũa phải gọi mới đưa. Món lẩu thì tụi mình cũng nhắc mới mang lên, lẩu lên thì lại nhắc mới phục vụ muỗng 😂😂😂 Thối tiền thì tụi mình cũng phải chờ mãi xong đi nhắc mới thấy đưa tiền thối. Nói chung quán cũng phân khúc tầm trung nhưng phục vụ thì không bằng quán bình dân. Có thể hôm đó tụi mình xui nhưng mà nghĩ mãi thấy vẫn không chấp nhận được. Quán vui lòng chấn chỉnh lại nhé. Tụi mình đi tối thứ 7 12/09 ạ.",3.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:21
San Yoo,"lần thứ 2 quay lại vẫn chọn món gà Cari ngon nhứt
sẽ quay lại",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:22
Vyduongismee,"Mình đặt delivery 2 lần, lần nào cũng đợi cả tiếng mới có đồ ăn. lần đầu ship đến gà khô queo quắt, đã thế còn quên giao sốt, đã phải gọi cho quán để ship bù sốt!!! Xong ship sốt đến rưới lên gà thì có khác gì ăn gà chấm sốt đâu? mình đặt gà nướng sốt cơ mà?

Lần 2 đặt gà toàn ức thịt bã kinh khủng, sốt đi đằng sốt thịt đi đằng thịt ko hề thấy dính vào nhau!!! Thịt thì xương ko, miếng nào thịt thì thịt vô cùng bã và mình đã phải xé hết cho cún nhà mình ăn chứ mình ko thể nuốt nổi!!


Mặc dù ăn ở quán thì rất ngon nhưng ship vô cùng tệ sẽ ko bao h có lần 3!!! Giá thì cũng cao chứ ko hề rẻ mà quá sức tệ!!",1.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:23
Yen Nhi,"Chị nv có thông báo trc với mình là món gà sẽ lên khá lâu, tầm 20-25p gì đó. Cơ mà món ăn rất vừa miệng, ko quá đậm mùi cà ri nên hợp vs mình, tụi mình đi 3 đứa mà ăn vẫn ko hết phần gà đó, đến chỉ cần gọi 1 phần gà ko xương, vừa ăn vừa nhâm nhi với nc uống là no căng rồi. Ac nv rất nhiệt tình, chu đáo, không gian thoáng nên mình cảm thấy thoải mái khi dùng bữa ở đây",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:23
Thanh Phương,"Đồ ăn ra khá lâu, nhưng anh nv có nói trước là đợi 25' nên tụi mình vẫn bình thường. Trong lúc đợi món thì đồ ăn kèm được bưng ra, kim chi khá là nhiều ( trong hình là tụi mình ăn bớt rồi ). Trong lúc đang ăn mình không hiểu sao mà chị nhân viên đi ngang đám mình rồi nhìn chằm chằm vào ??
Bài này sẽ không được viết đâu nếu sau đó không có chuyện này. Tụi mình ăn hết dĩa gà và cơm rồi nhưng còn salad hơi no nên ăn từ từ. Rồi chị nhân viên đi tới có ý muốn dọn khay, tưởng chỉ dọn dĩa gà và cơm đã hết thôi chứ ai ngờ chị cầm luôn tô salad cũng còn kha khá rau ?? Mình mới ""ủa"", nhưng bạn mình no quá nên đồng ý dẹp. Cơ mà tụi mình vẫn trong trạng thái cầm muỗng nĩa đang ăn chứ đâu phải ăn xong r ?? Rồi thấy chị nv đó có ý dẹp luôn chén ăn trong khi chén mình còn đồ ăn, nhét lẹ vô miệng rồi đưa chỉ luôn cho rồi chứ khó hiểu quá :)) may chưa tính dẹp ly nước còn 1 nửa á. Ăn gì mà như chạy giặc vậy, quán lúc đó cũng không đông. Con nít, hs cấp 3 đi ăn nhưng trả tiền đầy đủ, thái độ đúng mực mà sao nv đuổi khách quá đáng ?? Đồ ăn ngon nhưng không quay lại lần 2",5.2,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:24
Châu Nguyễn,"Ăn 3 đứa món trong hình là no ứ hự. Ngon thật sự, sốt lạ, bánh mì phô mai cũng lạ. Sau khi dọn thức ăn lên sẽ có người cắt bánh mì cho mình. Bánh mì nóng hổi giòn giòn chấm sốt phô mai ngon hết sảy. Gà thì mềm, thơm và vừa miệng. 1 đứa ăn nhạt như mình không thấy mặn là hiểu. Ăn xong thấy hơi ngán nhưng sang hôm sau là lại thèm 😂
Nên đi ăn đông vì 1 món của nó rất nhiều
Quán ngay*** đối diện công viên, dễ tìm. 
Không gian cũng tạm được, phục vụ nhanh.",8.6,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:24
Lê Đoàn Phương Anh,"Phần này ăn 2 người hơi bị ngấy, thích lúc mới ra, gà giòn ngon. Để 1 lúc gà và bánh mì bị mềm. Vị cà ri hơi nhạt cả mùi lẫn vị. Chờ món 20’.",6.8,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:24
Kis Huỳnh,"Một quán gà có phong cách riêng 🥰

Nhất định phải ăn đùi gà gạo lứt nha các bạn 🤤
Best seller chắc là món đùi gà gạo lứt sốt cà ri 😋 ăn kèm với ổ bánh mì tròn, bên trong full cheese, kéo 1 phát dài thòn ra đã lắm 🥰 giá 360k cho 1 chảo to oạch, đi đông order được nhiều món sẽ lợi hơn. 2 người vào ăn phần này ko thì sợ hơi ngán, mà order thêm thì thành nhiều quá ăn ko hết 😓
Cơm kimchi phomai, 145 xiền 1 phần, đẹp mắt, ăn hơi ngán, ko đặc sắc lắm.
Phục vụ nhiệt tình, dễ thương. 👍",8.2,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:25
Phạm Minh Thùy,"Hôm trước mình và bạn có đến đây ăn.
Giữ xe ngay trước quán, có 2 chú bảo vệ lận nên cũng chu đáo hơn.
Các bạn nhân viên phục vụ ổn. Không gian có trệt và lầu, bài trí khá đẹp, rộng rãi thoáng mát.
Tụi mình gọi gà phô mai sốt cà ri, cơm cuộn bulgogi và súp kim chi thịt heo. Các món ăn đều OK, gà ngon và khá cay, bánh mì ăn kèm giòn rụm, phô mai béo béo mặn mặn rất vừa miệng. Cơm nắm và súp thì khá bình thường. Nước uống cũng bình thường.
Gọi món xong phải chờ tầm 20 phút mới có đồ ăn nha, nhưng tất cả đảm bảo nóng sốt.",7.6,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:25
Julie Dang,"Đến đây mà không ăn đùi gà gạo lức là 1 sai lầm. Nước sốt cực kì ngon luôn, ăn mấy lần vẫn cứ thèm. Món nào cũng ngon, 2 người kêu 1 phần này với rau thôi cũng no no cái bụng dồi",8.6,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:25
Phương Minh,"Hôm nay đi ăn do mãi buôn chuyện nên quên lấy tiền thối, rồi một bạn nhân viên chạy theo ra ngoài chỗ để xe để đưa lại tiền cho mình. Lúc ấy bất ngờ vì hoá ra mình quên nên chỉ kịp cảm ơn bạn mà quên hỏi tên để review cho chính xác. Đánh giá 5* cho bạn nhân viên dễ thương.",7.2,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:26
Yum Yumm,Bữa đó mình ăn nhiều lắm nhưng chỉ có mỗi món gà gạo lức như hình là ngon còn miến hay mấy món gà nướng còn lại ngọt ngay ko bằng gà này. Nv phục vụ cũng tạm được nhe. Sẽ quay lại để ăn gà gạo lức tiếp 😊,7.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:26
Thanh,"Mình đặt gà sốt gạo lức chua cay đang giảm giá còn 149k có 7 miếng gà, giao tới nhà gà vẫn còn nóng, nước sốt cho dư dứ dừ dư luôn y như ăn tại chỗ. 
Mình order thêm cơm cuộn bò cũng khá ngon, gạo dẻo, nhân đầy, chấm với sốt mayonnaise vừa ăn lắm luôn
5 điểm cho anh Now giao hàng nhanh chóng, vừa đến quán là nhắn hỏi mình có lấy thêm gì ko và báo mình chờ 15’ vì quán đặt mới làm
Nói chung là ưng cái bụng",7.8,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:26
Tram Phuong Nguyên,"Nghe danh quán này đã lâu có món cà ri gà gạo lức siêu ngon nên dùng thử, đầu tiên là nói về không gian trước:
-Không gian thì tối giản thui, gam màu chính là màu vàng ấm cúng, sắp xếp gọn gàng, ngăn nắp
-Về nhân viên: nhân viên cũng nhanh nhẹn, ân cần
- Về món ăn: một phần cà ri gà đặc biệt ở đây khá bự nha, mình sợ ăn không hết nên đâu dám kêu món gì thêm và đúng như mình dự đoán một phần gà nhiều lém, 2 người ăn là no, tốt nhất là nên đi 3 4 người để gọi một phần cari và 1 món khác cho thử đựoc nhiều món. Gà ngon, chiên giòn, thịt gà chắc, bánh mì cũng ngon lun, có điều sốt cà ri ở đây theo cảm nhận chủ quan của mình thì hơi nhạt ( hay do mình quen ăn mặn r 😂 )
Giá cả: 1 phần như v là 360k, cũng hơi mắc một tẹo",7.6,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:26
Minnie Pham,"Lâu lâu Được bạn chỉ cho chỗ và cũng vừa đang rất thèm gà cho nên triển luôn. Quán giữ xe trước cửa miễn phí. Không gian bên trong rộng rãi, thoáng mát, họp nhóm hoặc tổ chức sinh nhật đều được. Nhân viên nhiệt tình thân thiện, tư vấn món ok. Mình kêu: gà sốt phô mai ăn với bánh mì gì đó, vì là bạn mình kêu nên mình cũng không nhớ rõ tên. Món này ăn cũng ok béo béo ngon lắm. Có cái gà rán sốt gì đó chu chua ngọt ngọt ăn cũng ok nữa, panchan Cho kèm ăn cũng ok. Sau cùng là mình gọi canh kim chi, ăn lúc nóng bao ngon luôn.",7.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:27
Ngân Trần,Sinh nhật năm nào cũng được tổ chức trong danh sách cũng đc vài lần ghé tại đây ăn....thik nhất món gà phô mai ngon lắm lun...hầu như món đó là best seller bàn nào cũng có mặt món đó trên bàn... no.1,8.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:27
Mỹ Linh Thái Thị,"Món gà cà ri ăn ở đây siêu ngon. Không gian quán hơi trầm. Phục vụ món hơi chậm nhưng ngon thì có thể bỏ qua. Nhân viên tổng quán thân thiện, nhiệt tình
Chắc chắn sẽ quay lại",9.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:27
Lười Ỉn,"Oven maru chicken – quận 1
Các món gà ở Oven ăn ngon thật sự, gà sốt hay gà rán đều rất ngon và chất lượng, gà mềm, thớ thịt chắc, chất lượng lắm. Mình thích nhất là gà rán, nó khác biệt hẳn so với gà rán ở Lotte hay KFC ấy. Vỏ ngoài được phủ 1 lớp bột làm cho miếng gà càng thêm đậm đà vừa vị! Ngoài ra nhưng món khác cũng ngon không kém đâu nhé!
Không gian quán sạch sẽ, sang trọng, lịch sự. Nhân viên phục vụ cũng rất chu đáo, nhiệt tình với khách.",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:27
Clive Calvin,"Ăn ở đây nhiều lần do gần nhà. Tuy nhiên quán làm khó ở khâu chọn món vì cơ bản toàn là món chính, mà món nào cũng ngon. Lần nào đi ăn cũng đắn đo hôm nay đang thèm nào hơn, để món còn lại kỳ sau gọi.
Ko gian tầng dưới hơi giống sân chơi trẻ e, nhìn thẳng vô bếp cũng hơi kỳ. Tầng trên ổn hơn.
Vị trí thì khá dễ tìm, nhưng sát góc quá nên dễ đi lố.",7.8,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:28
Po'Ss Ú'Ss,"- Đây là lần đầu em ăn bên Oven Maru , ấn tượng ban đầu view bên ngoài xinh lắm luôn nha. 
- Về món ăn thì siêu nhiều một phần ăn 2-3 người là vừa đủ ạ, cách nếm vừa ăn siêu ghiền luôn ạ. Khuyến khích mọi người nên gọi món gà cari nhe siêu siêu ngon. Cơm trộn phô mai cũng ngon lắm luôn ạ, món nào cũng ngon ❤
- Nhân viên siêu thân thiện luôn ạ 
- Đường một chiều nên mọi người để ý kĩ nha 😅
-Sẽ quay lại .",9.6,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:28
Kitten183 ...,"Mình đặt bàn trước ở table nên được giảm 5%. 2 đứa ăn phần đùi gà cà ri siêu ngon luôn. Thịt gà ăn ngập mặt, bánh mì nóng giòn nhưng phải ăn nhanh nha. Ăn lâu nó dai lắm. Nv phục vụ ok, thân thiện. Cgai 2 đứa ăn phần này là no luôn rồi, k thử thêm đc món khác của quán",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:29
Ngọc Mai,"Quay lại sau một thời gian dài nhưng chất lượng không thay đổi. Vì khi tới order mới làm gà, nên gà rất giòn và đậm vị. Nhân viên vẫn nhiệt tình và thân thiện. Về giá cả mình thấy rất ổn. Tuy nhiên chỗ mình ngồi hơi tối và mình không thik ánh sáng vàng làm chủ đạo nhìu quá.",7.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:30
Nhi Nguyễn,Xuất sắc,8.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:30
Julie Dang,"Lúc đầu cũng không tính đi vì thấy giá cũng khá cao. Nhưng mà nghe khen nhiều nên quyết định đi thử và kết quả là bị ghiền luôn. Giá cả hợp lý với số lượng và chất lượng, gà rất bự, nước sốt phô mai của quán gây nghiện cao vì ngon. Sẽ quay lại! ❤",8.2,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:30
Lâm Bùi,"Mình với bạn mình tới đây ăn gà cũng nhiều. Tại chỗ có gọi về có. Chủ yếu là vào khoảng giờ vắng khách nên thấy thoải mái hơn hẳn :3
*vị trí: ngay điện biên phủ gần ngã tư giao với hai bà trưng, đối diện công viên lê văn tám. Dễ tìm cực. Có chỗ gửi xe. Bảo vệ dễ tính.
*không gian: hình như có 2 tầng nhưng mình chưa lên tầng 2 ngồi bao giờ. Bên dưới cũng đủ rộng rãi rồi. Máy lạnh mát mẻ :)))
*đồ ăn: ngon. Rất vừa miệng. Bọn mình hay gọi gà cả ri và gà cay phô mai. Gà cà ri nghe review là 3 4 ng ăn mới hết còn bọn mình lại thấy nó vừa đủ cho 2 đứa :)))) gà cay phô mai thì được ướp thấm, phô mai ngập tràn khắp nơi :))) mấy món phụ như củ cải, salad hay canh rong biển cũng ngon, ăn kèm gà rất là hợp. Nch là tới thời điểm này, mình chưa có gì chê quán vụ đồ ăn cả :)))) ở quán thì đồ ăn ra rất nhanh, gọi ord foody thì đợi hơi bị lâu nhưng ks, đồ ăn còn nóng nguyên :))) 
*nhân viên: bọn mình hay ở quán khi quán vắng nên chắc gặp tầm 2 3 bạn nhân viên là hết. Mấy bạn cũng vui vẻ nhiệt tình lắm. 
Chốt là mình sẽ ghé quán dài :)))",8.2,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:31
Uyên Tờ Rần,"Vị trí: dễ tìm
Không gian: thoải mái nhưng khá nóng, dù hôm ấy phòng mình ngồi chỉ có 1 bàn nhưng máy lạnh vẫn không đủ làm mát
Phục vụ: cực kì chu đáo dễ thương luôn
Đây là bạn gọi trước khi mình đến nên cũng không biết tên món cụ thể, nhưng tưởng sẽ nhanh ngán ai ngờ rất ngon luôn, sốt béo và rất thơm; gà kêu ra đã nguội mà vẫn còn giòn rụm. Những món ăn kèm cũng khá ngon 
Đúng tiền nào của đó ý. Rất nên thử ạ 👍🏼👍🏼",8.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:31
Nhật Linh Trần Hoàng,Có ăn chục lần rồi vẫn thấy ngon :D,8.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:31
Giang Cỏ,"Mình đi Oven lần này là thứ 3,4 gì rồi vì khá hài lòng về chất lượng gà cũng như nêm nếm ở đây. Giá thành nếu so với mấy chỗ khác sẽ đắt hơn nhưng tiền nào của đó nhen.
Lần trước mình ăn món best seller của quán là gà cà ri + bánh mì phô mai siêu ưng rồi. Nay được dịp thử món này ngon k kém.
Điểm: 9/10 (do mình ăn nhiều sẽ bị ngán, mình muốn cay hơn)
Chất lượng gà khỏi bàn, vị đậm đà của sốt siêu thích hoà quyện với phô mai béo béo :3 
Soup kim chi rất nhiều có bánh gạo, thịt heo, cải, tàu hủ..., 2 người ăn vầy là vừa, lên nóng, thịt cắt mỏng nhỏ vừa ăn, trời lạnh thì tuyệt cú mèo ;) Do mình thích ăn canh kim chi nên đa số đi ăn món Hàn đều kêu món này. Điểm 9/10 (vị hơi đậm, lạt chút so với mình sẽ ngon nhe)
Bữa đó mình đi ăn được giảm giá nên 2 món tổng bill 400k hơn nhưng thấy vẫn ổn so với chất lượng 👍🏻

Có dịp mình sẽ ghé thử các món khác ;)",9.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:32
Hà Trần,"Order đùi gà gạo lưc khoai tây 340k. Món ăn khá ngon, 1 phần 2 đứa ăn tới ngán luôn ( quên chụp salad nhưng phần salad ít thui). Quán đong gói cẩn thận nhưng mua mang về đợi quá lâu",6.4,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:33
Phương Trần,"Oven Maru Chicken - quán ngon nằm giữa lòng Sài gòn. Bị dụ dỗ ăn thử món bestseller của quán"" đùi gà gạo lức sốt cari"". Thật sự là ngon không gì chối cãi. Không gian ngay tại trung tâm quận 1, bạn sẽ dễ dàng tìm kiếm được quán ( đối diện công viên lê văn tám - đường điện biên phủ).Nhân viên phục vụ tận tình. Thực đơn phong phú với đa dạng món ăn Hàn quốc. Nước uống không ngon. Do đông khách nên thức ăn lên món hơi bị lâu.Sẽ quay lại nhiều lần nữa",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:33
Gấu Mập Gấu Mập,"Gọi 1 món đùi gà gạo lức sốt cà ri cay, 2 người ăn 1 phần là no luôn.
Gà không cay lắm, mềm, hợp khẩu vị mình, vị cà ri không rõ.
Bánh mì phô mai ngon toẹt vời.
Không gian quán nhỏ, gặp nhóm nào đông vào nói chuyện là rất ồn.",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:34
Minh Thư Hà Bùi,"Mình đi 3 người gọi có 2 món mà thực sự ăn ná thở. Set đùi gà gạo lức phô mai phải nói cực xịn, nhìn tưởng ăn ngấy lắm mà không hề. Phô mai cay cay, béo vừa phải. Ăn kèm với miếng gà có thịt gà bên trong chín vừa và mọng nước, độ mặn vừa phải, tẩm lớp gạo lức ở ngoài( cái này giòn thơm chớ không nhậy dầu như bột chiên xù) ăn phải nói là đê mê : )). Còn phần cơm kim chi cũng tạm ổn nhưng mình khuyên nếu đi 3 đứa nên gọi món khác cho đỡ ớn vì quá no. Tụi mình có gọi thêm 3 phần nước nên tổng thiệt hại mỗi đứa khoảng hơn 230k, giá vầy mình thấy cũng ok vì ăn trưa đây xong về mình nghỉ ăn tối luôn 😂",7.8,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:34
Thảo Trần,Mình đi ăn ở đây cũng được mấy lần rồi. Lần nào ăn cũng thấy ngon. Cảm thấy hài lòng. Quán trang trí cũng dễ thương nữa,7.8,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:34
Nhi123,"Thịt gà mềm món ăn ngon nhân viên rất ư là dễ thương em rất thích, nhất định sẽ ghé lại lần sau",8.0,Oven Maru Chicken - Ẩm Thực Hàn Quốc,https://www.foody.vn/ho-chi-minh/oven-maru-chicken-am-thuc-han-quoc,8.2,754,2022-03-13 10:59:34
